"id","Protein_ID","norm_rel_fc_127N_Control","norm_rel_fc_128N_Control","norm_rel_fc_129N_Control","norm_rel_fc_130N_Control","norm_rel_fc_131N_Control","norm_rel_fc_127C_Control","norm_rel_fc_128C_Control","norm_rel_fc_129C_Control","norm_rel_fc_130C_Control","norm_rel_fc_131C_Control","a_Control","b_Control","meltPoint_Control","inflPoint_Control","slope_Control","plateau_Control","R_sq_Control","diff_meltP_RNase_vs_Control","min_slope_RNase_vs_Control","pVal_adj_RNase_vs_Control","passed_filter_RNase_vs_Control","protein_identified_in_Control","model_converged_Control","sufficient_data_for_fit_Control","qupm_Control","qssm_Control","count","mean_dist","p_value","p_adj"
"Mediator complex","MED8",0.998436795780268,0.9431083553837,1.46576242140366,0.97226717313991,0.777516489500889,0.622501962142762,0.639798362911507,0.506492260140717,0.548443085667307,0.550223540047612,2611.50429606742,54.1157983709336,NA,48.1919442058587,-0.12018488410142,0.571885511440986,0.709606241418163,NA,-0.12018488410142,NA,FALSE,TRUE,TRUE,TRUE,2,20,15,0.931782441735979,0.2116,0.464327027027027
"Mediator complex","MED4",0.998436795780268,0.99698114032518,1.40587710634086,0.939686409400047,0.935341841646702,0.765712980369447,0.636015628275175,0.616551224911768,0.553596376578776,0.557644596123681,1283.31216852209,24.6360519614674,NA,51.7512159475513,-0.0502379146087491,0.577880846457446,0.734091816213796,NA,-0.0502379146087491,NA,FALSE,TRUE,TRUE,TRUE,2,20,15,0.931782441735979,0.2116,0.464327027027027
"Mediator complex","MED31",0.998436795780268,1.14242218875595,0.904852127505455,1.1791757864897,1.2058275732356,1.04199941599459,0.519089160374273,0.504374729064519,0.50372475248294,0.519209894294346,14250.666786403,250,NA,56.9990143579425,-0.538273378575496,0.509103124954113,0.874231212800318,NA,-0.538273378575496,NA,FALSE,TRUE,TRUE,TRUE,1,10,15,0.931782441735979,0.2116,0.464327027027027
"Mediator complex","MED15",0.998436795780268,1.22814806160435,0.930961242557208,1.01076598289802,0.922687261308282,0.8548455284547,0.382616862812084,0.2920591106154,0.331803796467494,0.164341902031593,1394.74139684767,25.3518635886984,56.4423460547193,54.6764581942221,-0.0884918886780672,0.236606585027864,0.942021246271579,0,-0.0884918886780672,NA,TRUE,TRUE,TRUE,TRUE,2,12,15,0.931782441735979,0.2116,0.464327027027027
"Mediator complex","MED24",0.998436795780268,0.875101200135904,0.977354941847631,0.849937234688089,0.597288937207437,0.366114648913591,0.277870627277614,0.242861422691567,0.26853916621848,0.233260185957034,993.841810198226,20.6663917417408,49.7274311840377,47.6462686834428,-0.0816719536146227,0.246844120513718,0.983730185934554,0,-0.0816719536146227,NA,TRUE,TRUE,TRUE,TRUE,4,60,15,0.931782441735979,0.2116,0.464327027027027
"Mediator complex","MED28",0.998436795780268,0.984878964362695,1.03006673333642,0.950824561897243,1.08231094937999,1.01062278718998,0.943649511945235,0.843178445109926,0.959225564399772,0.972725205907054,14410.8419535227,250,NA,57.6396768083569,-0.0812774809053556,0.925043073509936,0.421683872427911,NA,-0.0812774809053556,NA,FALSE,TRUE,TRUE,TRUE,2,20,15,0.931782441735979,0.2116,0.464327027027027
"Mediator complex","MED20",0.998436795780268,0.939668559284714,1.11643337589383,0.832254921923378,0.718527469436376,0.812637103510128,0.224367791015439,0.208955747881197,0.167357517206662,0.15494183583228,715.890123735129,13.1981768511379,54.7572901052497,53.041716574349,-0.058580824685252,0.0584430504366868,0.926699667964022,0,-0.058580824685252,NA,TRUE,TRUE,TRUE,TRUE,2,30,15,0.931782441735979,0.2116,0.464327027027027
"Mediator complex","OPA1",0.998436795780268,1.0150306101111,1.16158180831942,1.00689322327393,0.90730268290644,1.38577171118351,0.75779176602852,0.69785589129309,0.53619289460226,0.44779908863731,1497.23615039862,24.6268203200423,65.9649977822302,60.4003254061396,-0.0583687775032615,0.427381386407521,0.715550775920187,0,-0.0583687775032615,NA,FALSE,TRUE,TRUE,TRUE,2,20,15,0.931782441735979,0.2116,0.464327027027027
"Menin-associated histone methyltransferase complex","WDR5",0.998436795780268,1.00931800757689,0.726289814778156,0.778054242386092,0.757694475596773,0.425966703655326,0.832245665022445,0.707514063915844,0.708998741496709,0.567832925929565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,7,110,5,1.34805317393359,0.7316,0.857619928825623
"Menin-associated histone methyltransferase complex","DPY30",0.998436795780268,1.002498579655,0.982613020452897,0.934314024783121,1.03663226452425,0.976539008277246,1.12620734421006,1.1222473522579,1.33544264336709,1.59630980382162,3484.76551787142,54.8258328718615,NA,63.4762486754085,0.107965305095977,1.5,0.893051531451391,NA,0.107965305095977,NA,FALSE,TRUE,TRUE,TRUE,7,233,5,1.34805317393359,0.7316,0.857619928825623
"Menin-associated histone methyltransferase complex","POLR2B",0.998436795780268,0.921159880536126,1.02070056033332,0.92893909076067,0.751361662214694,0.756261424069294,0.352028407045214,0.292396498274307,0.262542301942274,0.203805777167451,630.570882964863,11.5670817595213,55.8197069708486,52.9613155982986,-0.0481442228749495,0.11850783327724,0.970452151426039,0,-0.0481442228749495,NA,TRUE,TRUE,TRUE,TRUE,7,100,5,1.34805317393359,0.7316,0.857619928825623
"Menin-associated histone methyltransferase complex","MEN1",0.998436795780268,0.76336654423715,1.33353950803896,0.524061812463564,0.459529727365493,0.497942105381393,0.218195465142943,0.148145833114457,0.163169237249218,0.0763249922507849,649.031600684445,13.3356000795744,49.6188431509779,47.6137561508752,-0.0621426145429545,0.112639846079868,0.766675038942608,0,-0.0621426145429545,NA,FALSE,TRUE,TRUE,TRUE,1,10,5,1.34805317393359,0.7316,0.857619928825623
"Menin-associated histone methyltransferase complex","ASH2L",0.998436795780268,1.0382210803322,1.10174870181917,1.08299304308949,0.944311064566073,0.888595663734811,0.410525079314642,0.339141492634701,0.317434471184446,0.293504663609939,1794.57702035011,32.6685565010334,56.5885828879784,54.7282452632508,-0.103304352048959,0.307757684238397,0.980499515051271,0,-0.103304352048959,NA,FALSE,TRUE,TRUE,TRUE,5,88,5,1.34805317393359,0.7316,0.857619928825623
"MEP50-PRMT5-ICLN complex","CLNS1A",0.998436795780268,0.971245117319989,1.06371672812132,0.966350463363405,0.934505499574674,0.97732405380092,0.674086092315296,0.664134129604804,0.608167600766001,0.563718482772365,2008.92160047066,36.0438871123453,NA,55.5647092106993,-0.0641324744400706,0.604538691215556,0.954775524140239,NA,-0.0641324744400706,NA,FALSE,TRUE,TRUE,TRUE,7,1170,3,0.761284194321256,0.3023,0.559686857142857
"MEP50-PRMT5-ICLN complex","WDR77",0.998436795780268,0.986011623910526,1.05999389835811,0.947667075507229,0.840053070572375,1.03876487857058,0.437671276884606,0.38491086992434,0.292948635473465,0.2561007264605,4349.40102834874,76.5963980582836,57.5125367744202,56.7446927042829,-0.232622862353136,0.310666761432472,0.958503271945796,0,-0.232622862353136,NA,FALSE,TRUE,TRUE,TRUE,6,227,3,0.761284194321256,0.3023,0.559686857142857
"MEP50-PRMT5-ICLN complex","PRMT5",0.998436795780268,0.981875507569897,0.961511920770507,0.885918997339741,0.748664421396715,0.463374681164752,0.245212191477584,0.222831113651386,0.152392248072027,0.159113358728607,804.26194785814,15.8377248592998,51.9086180076801,49.9924889494695,-0.0676817866186252,0.145507373699088,0.998455383598547,0,-0.0676817866186252,NA,TRUE,TRUE,TRUE,TRUE,14,382,3,0.761284194321256,0.3023,0.559686857142857
"MGC1-DNA-PKcs-Ku complex","XRCC5",0.998436795780268,0.926079146464439,0.771923989079924,0.800767934506015,0.601927423171891,0.441156895600695,0.248955483038561,0.203760041778148,0.137940929041807,0.142012187514222,463.208793032945,9.22587246356888,50.7746266240597,48.0177072494393,-0.0457125710673832,0.0489516581266212,0.992095102788546,0,-0.0457125710673832,NA,TRUE,TRUE,TRUE,TRUE,40,1761,4,0.925809275989931,0.4109,0.645489588377724
"MGC1-DNA-PKcs-Ku complex","MDC1",0.998436795780268,0.99554785131439,1.04041874299287,1.06478453667894,1.03529535540373,1.35471638564761,0.604202215087119,0.580806889141982,0.544641499420264,0.470804683609284,9071.885702034,158.384498264537,NA,57.2684796059608,-0.323523635663877,0.532082822595863,0.821755223283422,NA,-0.323523635663877,NA,FALSE,TRUE,TRUE,TRUE,4,40,4,0.925809275989931,0.4109,0.645489588377724
"MGC1-DNA-PKcs-Ku complex","PRKDC",0.998436795780268,0.86351008688877,0.692914481416301,0.478787262533493,0.314624374275666,0.442135067100106,0.179875081602896,0.165728570939612,0.142228043165454,0.129811907599993,563.534162251897,12.6562322498114,45.8526121601484,43.4584851950585,-0.0616582396071865,0.153287285358485,0.947617490825385,0,-0.0616582396071865,NA,TRUE,TRUE,TRUE,TRUE,70,1228,4,0.925809275989931,0.4109,0.645489588377724
"MGC1-DNA-PKcs-Ku complex","XRCC6",0.998436795780268,1.03910220621869,0.92363717872632,0.961105578786056,0.848571747700351,0.632212422600093,0.340945631127837,0.239383579226189,0.194196276502794,0.172581580671032,770.73283971185,14.4106990609575,54.6291353885174,52.4851010843158,-0.0596964670019901,0.130422521180114,0.995751602229198,0,-0.0596964670019901,NA,TRUE,TRUE,TRUE,TRUE,42,1874,4,0.925809275989931,0.4109,0.645489588377724
"Mi-2/NuRD-MTA3 complex","MTA2",0.998436795780268,0.854230658384205,0.939926029258323,0.800959661379985,0.569407094887411,0.417137312927984,0.235882773075397,0.215086585383869,0.185289152803821,0.173542070349597,641.427227704307,13.1438717479015,50.2147668523342,47.7123347913421,-0.0582261549287377,0.154697862413401,0.982573310371101,0,-0.0582261549287377,NA,TRUE,TRUE,TRUE,TRUE,20,477,3,0.477094234411763,0.08,0.278709677419355
"Mi-2/NuRD-MTA3 complex","MBD3",0.998436795780268,0.815595170889408,0.719697443522265,0.76106796499992,0.503936193513925,0.37405990688956,0.266292480632659,0.255865781687616,0.270342887921947,0.270615360432343,499.713069167821,10.8045179993797,48.8649245133698,44.750556865578,-0.0471266536670198,0.219518404162137,0.96912165205323,0,-0.0471266536670198,NA,TRUE,TRUE,TRUE,TRUE,7,110,3,0.477094234411763,0.08,0.278709677419355
"Mi-2/NuRD-MTA3 complex","HDAC1",0.998436795780268,1.0188754612255,1.12225517304302,0.962423319895057,0.816032887612443,0.609692897751202,0.397978046724081,0.342083752088081,0.31869867582401,0.263931198568328,958.650173649918,18.5127092875726,54.3731682030141,51.1904767655432,-0.0639256232338744,0.292974723367663,0.97711848985432,0,-0.0639256232338744,NA,TRUE,TRUE,TRUE,TRUE,4,50,3,0.477094234411763,0.08,0.278709677419355
"Mi2/NuRD complex","MTA2",0.998436795780268,0.854230658384205,0.939926029258323,0.800959661379985,0.569407094887411,0.417137312927984,0.235882773075397,0.215086585383869,0.185289152803821,0.173542070349597,641.427227704307,13.1438717479015,50.2147668523342,47.7123347913421,-0.0582261549287377,0.154697862413401,0.982573310371101,0,-0.0582261549287377,NA,TRUE,TRUE,TRUE,TRUE,20,477,7,0.610659541698225,0.042,0.20208
"Mi2/NuRD complex","HDAC1",0.998436795780268,1.0188754612255,1.12225517304302,0.962423319895057,0.816032887612443,0.609692897751202,0.397978046724081,0.342083752088081,0.31869867582401,0.263931198568328,958.650173649918,18.5127092875726,54.3731682030141,51.1904767655432,-0.0639256232338744,0.292974723367663,0.97711848985432,0,-0.0639256232338744,NA,TRUE,TRUE,TRUE,TRUE,4,50,7,0.610659541698225,0.042,0.20208
"Mi2/NuRD complex","RBBP4",0.998436795780268,0.982734984527413,0.977532843371967,1.05589336806459,1.03872735332368,1.06765963856847,0.824437079271849,0.586342077309017,0.372181702745118,0.312372987587258,1431.27154975311,23.2174393537716,63.0548496439512,61.1945328033438,-0.075661605621283,0.202324936010152,0.982321598706874,0,-0.075661605621283,NA,TRUE,TRUE,TRUE,TRUE,7,415,7,0.610659541698225,0.042,0.20208
"Mi2/NuRD complex","HDAC2",0.998436795780268,0.98260475311535,1.0205629292287,0.944055108894031,0.829125356250775,0.774396612175114,0.375425084034415,0.273086600966954,0.236882153835007,0.207540826088031,796.349254143861,14.5398041986956,56.1136705756886,53.7655247860351,-0.0576769768610943,0.146982002075698,0.988921357641992,0,-0.0576769768610943,NA,TRUE,TRUE,TRUE,TRUE,10,456,7,0.610659541698225,0.042,0.20208
"Mi2/NuRD complex","MBD3",0.998436795780268,0.815595170889408,0.719697443522265,0.76106796499992,0.503936193513925,0.37405990688956,0.266292480632659,0.255865781687616,0.270342887921947,0.270615360432343,499.713069167821,10.8045179993797,48.8649245133698,44.750556865578,-0.0471266536670198,0.219518404162137,0.96912165205323,0,-0.0471266536670198,NA,TRUE,TRUE,TRUE,TRUE,7,110,7,0.610659541698225,0.042,0.20208
"Mi2/NuRD complex","CHD4",0.998436795780268,0.842862200774277,0.840405521627086,0.852433659712836,0.627322957410468,0.468143000165788,0.289542915845158,0.222852036215766,0.218468828391119,0.210657767518878,491.20513189416,9.80987567084533,51.5945218548623,48.1248275285291,-0.0445813224806926,0.125638241275683,0.981173420100578,0,-0.0445813224806926,NA,TRUE,TRUE,TRUE,TRUE,29,467,7,0.610659541698225,0.042,0.20208
"Mi2/NuRD complex","RBBP7",0.998436795780268,1.02239904026824,1.00337887848604,1.05898021213512,1.01431659928485,0.935536788366595,0.652355879809767,0.46346645565805,0.292426383568419,0.258202557879409,1043.39954184531,17.5332295230788,60.7974561986256,58.7518878810464,-0.0630395438828637,0.155092441337473,0.992181025739863,0,-0.0630395438828637,NA,TRUE,TRUE,TRUE,TRUE,15,854,7,0.610659541698225,0.042,0.20208
"Mi2/NuRD-BCL6-MTA3 complex","CHD4",0.998436795780268,0.842862200774277,0.840405521627086,0.852433659712836,0.627322957410468,0.468143000165788,0.289542915845158,0.222852036215766,0.218468828391119,0.210657767518878,491.20513189416,9.80987567084533,51.5945218548623,48.1248275285291,-0.0445813224806926,0.125638241275683,0.981173420100578,0,-0.0445813224806926,NA,TRUE,TRUE,TRUE,TRUE,29,467,3,0.45097505381765,0.0648,0.248463905325444
"Mi2/NuRD-BCL6-MTA3 complex","HDAC1",0.998436795780268,1.0188754612255,1.12225517304302,0.962423319895057,0.816032887612443,0.609692897751202,0.397978046724081,0.342083752088081,0.31869867582401,0.263931198568328,958.650173649918,18.5127092875726,54.3731682030141,51.1904767655432,-0.0639256232338744,0.292974723367663,0.97711848985432,0,-0.0639256232338744,NA,TRUE,TRUE,TRUE,TRUE,4,50,3,0.45097505381765,0.0648,0.248463905325444
"Mi2/NuRD-BCL6-MTA3 complex","MBD3",0.998436795780268,0.815595170889408,0.719697443522265,0.76106796499992,0.503936193513925,0.37405990688956,0.266292480632659,0.255865781687616,0.270342887921947,0.270615360432343,499.713069167821,10.8045179993797,48.8649245133698,44.750556865578,-0.0471266536670198,0.219518404162137,0.96912165205323,0,-0.0471266536670198,NA,TRUE,TRUE,TRUE,TRUE,7,110,3,0.45097505381765,0.0648,0.248463905325444
"MIB complex","APOO",0.998436795780268,1.04218145085038,1.27518279524312,1.20869154675208,1.16809429633019,1.76234894328417,1.08195619114272,0.96391755728628,0.990607560457283,1.00235457083427,1759.96389391335,27.6806153794892,NA,63.2520248001315,-0.000836329959902903,0.992355791838796,-0.432736599689203,NA,-0.000836329959902903,NA,FALSE,TRUE,TRUE,TRUE,1,30,5,1.29419206078652,0.702,0.850878504672897
"MIB complex","CHCHD3",0.998436795780268,0.847833939874345,1.16493268333872,0.937458211530404,0.946463961616817,1.27763244136579,0.805329636422379,0.776189659328677,0.981040068564655,1.05225377688816,1630.56898705588,29.1381663454341,NA,55.6983173672159,-0.0110362590817663,0.915616305146457,0.089613106767796,NA,-0.0110362590817663,NA,FALSE,TRUE,TRUE,TRUE,3,60,5,1.29419206078652,0.702,0.850878504672897
"MIB complex","IMMT",0.998436795780268,0.958641169231079,1.16990924404293,1.02148364847364,0.917124652658829,1.48239581505264,0.614377036795064,0.606113391555214,0.530356633721537,0.477997498879512,8751.49870337981,152.769599852207,NA,57.2757888665941,-0.307966864773146,0.538153017498185,0.696139826365059,NA,-0.307966864773146,NA,FALSE,TRUE,TRUE,TRUE,9,210,5,1.29419206078652,0.702,0.850878504672897
"MIB complex","CHCHD6",0.998436795780268,0.976573010091165,1.00725174587192,0.869788034474435,0.975472159759615,1.47703619998435,1.00153553170014,1.27711348452671,1.3022112991115,1.31268540740608,12515.0006152528,250,NA,50.0567934785803,0.342256258415075,1.27411604321576,0.630712211917472,NA,0.342256258415075,NA,FALSE,TRUE,TRUE,TRUE,3,40,5,1.29419206078652,0.702,0.850878504672897
"MIB complex","DNAJC11",0.998436795780268,0.571095408332752,0.977139758715422,0.901387441297443,0.784769486939873,2.40069771899726,0.41127646381813,0,0,0.407305968403711,14431.0341685048,250,57.7973896391021,57.7204225508682,-0.935794262753514,0.135768653225524,0.455897368546863,0,-0.935794262753514,NA,FALSE,TRUE,TRUE,TRUE,1,8,5,1.29419206078652,0.702,0.850878504672897
"MICOS complex","CHCHD3",0.998436795780268,0.847833939874345,1.16493268333872,0.937458211530404,0.946463961616817,1.27763244136579,0.805329636422379,0.776189659328677,0.981040068564655,1.05225377688816,1630.56898705588,29.1381663454341,NA,55.6983173672159,-0.0110362590817663,0.915616305146457,0.089613106767796,NA,-0.0110362590817663,NA,FALSE,TRUE,TRUE,TRUE,3,60,4,0.910475914731401,0.3973,0.635231527093596
"MICOS complex","APOO",0.998436795780268,1.04218145085038,1.27518279524312,1.20869154675208,1.16809429633019,1.76234894328417,1.08195619114272,0.96391755728628,0.990607560457283,1.00235457083427,1759.96389391335,27.6806153794892,NA,63.2520248001315,-0.000836329959902903,0.992355791838796,-0.432736599689203,NA,-0.000836329959902903,NA,FALSE,TRUE,TRUE,TRUE,1,30,4,0.910475914731401,0.3973,0.635231527093596
"MICOS complex","CHCHD6",0.998436795780268,0.976573010091165,1.00725174587192,0.869788034474435,0.975472159759615,1.47703619998435,1.00153553170014,1.27711348452671,1.3022112991115,1.31268540740608,12515.0006152528,250,NA,50.0567934785803,0.342256258415075,1.27411604321576,0.630712211917472,NA,0.342256258415075,NA,FALSE,TRUE,TRUE,TRUE,3,40,4,0.910475914731401,0.3973,0.635231527093596
"MICOS complex","IMMT",0.998436795780268,0.958641169231079,1.16990924404293,1.02148364847364,0.917124652658829,1.48239581505264,0.614377036795064,0.606113391555214,0.530356633721537,0.477997498879512,8751.49870337981,152.769599852207,NA,57.2757888665941,-0.307966864773146,0.538153017498185,0.696139826365059,NA,-0.307966864773146,NA,FALSE,TRUE,TRUE,TRUE,9,210,4,0.910475914731401,0.3973,0.635231527093596
"Mis12 centromere complex","CBX5",0.998436795780268,0.897343661094357,0.89050393330329,1.11914996811554,1.13358841139415,1.00773760341237,0.490863882447434,0.30584143960577,0.242081900218479,0.207369008873796,2429.7012028524,42.6275031153015,57.8904231056058,56.8734311011522,-0.142268338188835,0.240746044314006,0.953837930143016,0,-0.142268338188835,NA,TRUE,TRUE,TRUE,TRUE,7,175,4,0.980068364882112,0.4618,0.682756363636364
"Mis12 centromere complex","DSN1",0.998436795780268,0.966634688872974,1.80280585672015,1.0487127978037,1.04617434060823,0.914731329603734,0.412113669685032,0.341850591625913,0.277054605109135,0.242395224947203,1887.7475505373,33.9929315175328,56.875651168198,55.3423988373833,-0.111204078957281,0.275816994284315,0.696147995890585,0,-0.111204078957281,NA,FALSE,TRUE,TRUE,TRUE,2,20,4,0.980068364882112,0.4618,0.682756363636364
"Mis12 centromere complex","NSL1",0.998436795780268,0.913207973356379,0.87053514363346,0.916169081471761,0.755628345984518,0.694637777964297,0.382251729778575,0.222715250192042,0.208571936937976,0.128269115620125,521.389381092449,9.46050686837824,55.1122031800623,52.8181641080911,-0.0448055712322053,0,0.982568874870061,0,-0.0448055712322053,NA,TRUE,TRUE,TRUE,TRUE,2,10,4,0.980068364882112,0.4618,0.682756363636364
"Mis12 centromere complex","ZWINT",0.998436795780268,0.951958310756199,1.16198200886479,0.973408284366235,0.945009873063808,1.17261039978172,0.732472567456087,0.811124616110665,0.751870844511171,0.739782255235406,2847.44186585167,51.0049216571994,NA,55.7411843287506,-0.0565534059199268,0.752780600298083,0.703029166624223,NA,-0.0565534059199268,NA,FALSE,TRUE,TRUE,TRUE,9,200,4,0.980068364882112,0.4618,0.682756363636364
"Mitotic checkpoint complex (MCC)","MAD2L1",0.998436795780268,0.97038556986108,1.25845619317904,0.955707514078342,0.945848287283281,0.710277278827729,0.55176662675427,0.385951616188496,0.316032219584472,0.250652703771284,786.479883267267,14.0382809121952,58.2768474489713,54.9238497752964,-0.0505242698432243,0.209411927643464,0.922463543938524,0,-0.0505242698432243,NA,TRUE,TRUE,TRUE,TRUE,7,279,4,0.398548419572471,0.0141,0.127938461538462
"Mitotic checkpoint complex (MCC)","BUB1B",0.998436795780268,0.987446417315136,0.891963801549083,0.870885791023147,0.667538838742376,0.641167813866706,0.292323637846017,0.2733515389822,0.229784496895612,0.192457069811432,517.219575821692,9.84269045365904,53.7418345323816,50.5173284621008,-0.0439511647062184,0.0981537926755636,0.982067124035546,0,-0.0439511647062184,NA,TRUE,TRUE,TRUE,TRUE,3,25,4,0.398548419572471,0.0141,0.127938461538462
"Mitotic checkpoint complex (MCC)","CDC20",0.998436795780268,0.887438503315177,0.956798996541593,0.783938963627937,0.622979012918375,0.498710799135601,0.259342197637392,0.248606390019726,0.194559987582557,0.168845472065669,550.519775059409,10.9676509244609,51.5739038055115,48.6127093662238,-0.0492518661778211,0.127087540386342,0.984652687547867,0,-0.0492518661778211,NA,TRUE,TRUE,TRUE,TRUE,3,30,4,0.398548419572471,0.0141,0.127938461538462
"Mitotic checkpoint complex (MCC)","BUB3",0.998436795780268,1.0488284849929,0.972607844542863,0.876547200716722,0.769397117255968,0.561808458038917,0.31178211020362,0.210129266423579,0.154399836930753,0.147180780573477,667.767338409599,12.6916061479726,53.4533882409531,51.3599259779682,-0.0562124977636002,0.0902617691626952,0.995641764676242,0,-0.0562124977636002,NA,TRUE,TRUE,TRUE,TRUE,16,789,4,0.398548419572471,0.0141,0.127938461538462
"MLL-HCF complex","ASH2L",0.998436795780268,1.0382210803322,1.10174870181917,1.08299304308949,0.944311064566073,0.888595663734811,0.410525079314642,0.339141492634701,0.317434471184446,0.293504663609939,1794.57702035011,32.6685565010334,56.5885828879784,54.7282452632508,-0.103304352048959,0.307757684238397,0.980499515051271,0,-0.103304352048959,NA,FALSE,TRUE,TRUE,TRUE,5,88,4,0.87916605457758,0.3659,0.60784685138539
"MLL-HCF complex","HCFC1",0.998436795780268,0.991184247733928,1.03225167560628,0.919224678869847,0.831962642010455,0.695060606118902,0.479362834313828,0.434212252536142,0.376453185769378,0.344965465981732,693.264186525405,13.0774806795581,57.5251889090095,51.8184206244543,-0.0428613273619087,0.32077956724731,0.991566087647469,0,-0.0428613273619087,NA,FALSE,TRUE,TRUE,TRUE,43,1629,4,0.87916605457758,0.3659,0.60784685138539
"MLL-HCF complex","MEN1",0.998436795780268,0.76336654423715,1.33353950803896,0.524061812463564,0.459529727365493,0.497942105381393,0.218195465142943,0.148145833114457,0.163169237249218,0.0763249922507849,649.031600684445,13.3356000795744,49.6188431509779,47.6137561508752,-0.0621426145429545,0.112639846079868,0.766675038942608,0,-0.0621426145429545,NA,FALSE,TRUE,TRUE,TRUE,1,10,4,0.87916605457758,0.3659,0.60784685138539
"MLL-HCF complex","WDR5",0.998436795780268,1.00931800757689,0.726289814778156,0.778054242386092,0.757694475596773,0.425966703655326,0.832245665022445,0.707514063915844,0.708998741496709,0.567832925929565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,7,110,4,0.87916605457758,0.3659,0.60784685138539
"MLL1 complex","OGT",0.998436795780268,0.91293820549104,0.915991560702027,0.866180404439913,0.582234232323109,0.410882236063364,0.230692666468384,0.198242773797526,0.135725089708309,0.159009409548923,703.112216775182,14.2720245734606,50.3866163864725,48.3281313837355,-0.0637899036376443,0.136080924897042,0.991432026948303,0,-0.0637899036376443,NA,TRUE,TRUE,TRUE,TRUE,16,243,6,1.23723156669499,0.647,0.813893023255814
"MLL1 complex","HCFC1",0.998436795780268,0.991184247733928,1.03225167560628,0.919224678869847,0.831962642010455,0.695060606118902,0.479362834313828,0.434212252536142,0.376453185769378,0.344965465981732,693.264186525405,13.0774806795581,57.5251889090095,51.8184206244543,-0.0428613273619087,0.32077956724731,0.991566087647469,0,-0.0428613273619087,NA,FALSE,TRUE,TRUE,TRUE,43,1629,6,1.23723156669499,0.647,0.813893023255814
"MLL1 complex","MEN1",0.998436795780268,0.76336654423715,1.33353950803896,0.524061812463564,0.459529727365493,0.497942105381393,0.218195465142943,0.148145833114457,0.163169237249218,0.0763249922507849,649.031600684445,13.3356000795744,49.6188431509779,47.6137561508752,-0.0621426145429545,0.112639846079868,0.766675038942608,0,-0.0621426145429545,NA,FALSE,TRUE,TRUE,TRUE,1,10,6,1.23723156669499,0.647,0.813893023255814
"MLL1 complex","WDR5",0.998436795780268,1.00931800757689,0.726289814778156,0.778054242386092,0.757694475596773,0.425966703655326,0.832245665022445,0.707514063915844,0.708998741496709,0.567832925929565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,7,110,6,1.23723156669499,0.647,0.813893023255814
"MLL1 complex","ASH2L",0.998436795780268,1.0382210803322,1.10174870181917,1.08299304308949,0.944311064566073,0.888595663734811,0.410525079314642,0.339141492634701,0.317434471184446,0.293504663609939,1794.57702035011,32.6685565010334,56.5885828879784,54.7282452632508,-0.103304352048959,0.307757684238397,0.980499515051271,0,-0.103304352048959,NA,FALSE,TRUE,TRUE,TRUE,5,88,6,1.23723156669499,0.647,0.813893023255814
"MLL1 complex","DPY30",0.998436795780268,1.002498579655,0.982613020452897,0.934314024783121,1.03663226452425,0.976539008277246,1.12620734421006,1.1222473522579,1.33544264336709,1.59630980382162,3484.76551787142,54.8258328718615,NA,63.4762486754085,0.107965305095977,1.5,0.893051531451391,NA,0.107965305095977,NA,FALSE,TRUE,TRUE,TRUE,7,233,6,1.23723156669499,0.647,0.813893023255814
"MLL1-WDR5 complex","INO80C",0.998436795780268,1.06644468239112,1.31622465824577,1.169857301365,2.58122297953544,2.07867559612616,1.12291730897586,1.250767251234,1.28470868142803,1.91981855936654,1688.49873805452,39.3319406657045,NA,42.8189272289656,0.114820793517569,1.5,0.194625700144578,NA,0.114820793517569,NA,FALSE,TRUE,TRUE,TRUE,1,10,12,1.00539776457312,0.3506,0.594735078534031
"MLL1-WDR5 complex","WDR5",0.998436795780268,1.00931800757689,0.726289814778156,0.778054242386092,0.757694475596773,0.425966703655326,0.832245665022445,0.707514063915844,0.708998741496709,0.567832925929565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,7,110,12,1.00539776457312,0.3506,0.594735078534031
"MLL1-WDR5 complex","HSPA4",0.998436795780268,1.01521009480397,0.914475288077102,0.917388600018552,0.843350080066229,0.511949563303334,0.328302578019906,0.267969304210853,0.210522916128302,0.188535071481044,806.333093423468,15.6006666328975,53.27095922288,50.8589042643995,-0.0624518382949503,0.18568685452526,0.992435747920282,0,-0.0624518382949503,NA,TRUE,TRUE,TRUE,TRUE,65,3706,12,1.00539776457312,0.3506,0.594735078534031
"MLL1-WDR5 complex","ASH2L",0.998436795780268,1.0382210803322,1.10174870181917,1.08299304308949,0.944311064566073,0.888595663734811,0.410525079314642,0.339141492634701,0.317434471184446,0.293504663609939,1794.57702035011,32.6685565010334,56.5885828879784,54.7282452632508,-0.103304352048959,0.307757684238397,0.980499515051271,0,-0.103304352048959,NA,FALSE,TRUE,TRUE,TRUE,5,88,12,1.00539776457312,0.3506,0.594735078534031
